case_id,district,project_category,land_category,area_acres,owner_count,circle_rate_lakh_acre,awarded_compensation_cr,is_anomaly,anomaly_type
CMP-2927,Ahmedabad,Industrial,agricultural,43.52,7,62.32,60.792,0,NORMAL
CMP-2928,Raigad,Highways,commercial,31.09,3,44.82,44.135,0,NORMAL
CMP-2929,Valsad,Energy,residential,8.93,6,22.02,4.914,0,NORMAL
CMP-2930,Dankuni,Water,commercial,28.46,2,67.96,80.818,0,NORMAL
CMP-2931,Thane,Energy,residential,29.74,4,118.27,90.893,0,NORMAL
CMP-2932,Surat,Industrial,commercial,25.0,5,72.36,63.946,0,NORMAL
CMP-2933,Surat,Aviation,agricultural,32.23,6,63.17,38.614,0,NORMAL
CMP-2934,Gautam Buddha Nagar,Energy,agricultural,10.55,2,109.08,24.312,0,NORMAL
CMP-2935,Ahmedabad,Aviation,commercial,8.28,4,91.93,28.127,0,NORMAL
CMP-2936,Surat,Water,commercial,30.97,8,52.09,52.322,0,NORMAL
CMP-2937,Ahmedabad,Water,residential,14.37,4,76.24,27.291,0,NORMAL
CMP-2938,Sonnagar,Aviation,commercial,5.53,4,21.36,4.218,0,NORMAL
CMP-2939,Hooghly,Aviation,residential,1.79,1,42.86,1.724,0,NORMAL
CMP-2940,Dankuni,Highways,agricultural,3.52,5,48.03,3.463,0,NORMAL
CMP-2941,Thane,Aviation,commercial,12.47,5,81.53,41.243,0,NORMAL
CMP-2942,Dankuni,Railways,residential,25.78,2,46.65,27.231,0,NORMAL
CMP-2943,Palghar,Highways,residential,9.1,4,38.71,8.416,0,NORMAL
CMP-2944,Sonnagar,Highways,agricultural,24.36,8,32.2,13.664,0,NORMAL
CMP-2945,Gautam Buddha Nagar,Highways,commercial,1.19,6,103.1,3.961,0,NORMAL
CMP-2946,Palghar,Energy,commercial,41.9,5,45.12,64.119,0,NORMAL
CMP-2947,Ahmedabad,Industrial,residential,37.53,4,63.05,60.115,0,NORMAL
CMP-2948,Palghar,Railways,residential,8.77,4,31.08,6.752,0,NORMAL
CMP-2949,Sonnagar,Industrial,agricultural,18.2,3,23.82,8.075,0,NORMAL
CMP-2950,Panna,Aviation,commercial,16.45,4,14.44,7.578,0,NORMAL
CMP-2951,Valsad,Highways,residential,21.78,8,40.03,20.37,0,NORMAL
CMP-2952,Valsad,Aviation,agricultural,15.76,6,28.1,7.838,0,NORMAL
CMP-2953,Valsad,Industrial,agricultural,25.04,2,46.79,24.758,0,NORMAL
CMP-2954,Hooghly,Water,agricultural,29.75,6,40.51,28.286,0,NORMAL
CMP-2955,Ahmedabad,Energy,commercial,3.67,7,55.84,7.175,0,NORMAL
CMP-2956,Gautam Buddha Nagar,Water,agricultural,8.32,2,85.47,16.094,0,NORMAL
CMP-2957,Thane,Aviation,commercial,3.91,1,101.53,16.179,0,NORMAL
CMP-2958,Palghar,Water,residential,6.5,4,49.25,8.113,0,NORMAL
CMP-2959,Dankuni,Industrial,agricultural,42.71,2,67.56,123.299,1,OVER_VALUED
CMP-2960,Palghar,Aviation,commercial,0.42,7,41.71,0.644,0,NORMAL
CMP-2961,Dankuni,Highways,residential,31.71,5,57.74,44.776,0,NORMAL
CMP-2962,Valsad,Aviation,agricultural,2.79,1,47.53,2.357,0,NORMAL
CMP-2963,Valsad,Water,agricultural,40.39,2,42.41,35.012,0,NORMAL
CMP-2964,Sonnagar,Water,commercial,33.05,7,19.57,20.859,0,NORMAL
CMP-2965,Gautam Buddha Nagar,Industrial,residential,5.05,5,99.53,13.074,0,NORMAL
CMP-2966,Hooghly,Water,residential,1.98,7,35.08,1.594,0,NORMAL
CMP-2967,Navsari,Water,residential,16.09,7,43.83,16.971,0,NORMAL
CMP-2968,Thane,Aviation,agricultural,36.72,3,91.03,64.799,0,NORMAL
CMP-2969,Sonnagar,Highways,commercial,17.21,2,18.89,11.213,0,NORMAL
CMP-2970,Valsad,Energy,agricultural,31.54,8,44.22,25.828,0,NORMAL
CMP-2971,Surat,Railways,agricultural,33.45,4,65.26,48.132,0,NORMAL
CMP-2972,Palghar,Highways,commercial,44.8,7,28.16,51.726,0,NORMAL
CMP-2973,Thane,Highways,agricultural,9.73,2,110.24,21.571,0,NORMAL
CMP-2974,Ahmedabad,Industrial,residential,12.58,1,108.27,33.885,0,NORMAL
CMP-2975,Raigad,Energy,commercial,26.79,8,45.26,18.311,1,UNDER_VALUED
CMP-2976,Gautam Buddha Nagar,Water,commercial,11.66,5,121.98,46.631,0,NORMAL
CMP-2977,Raigad,Water,residential,26.78,1,61.67,41.861,0,NORMAL
CMP-2978,Gautam Buddha Nagar,Industrial,commercial,32.52,5,61.32,62.748,0,NORMAL
CMP-2979,Navsari,Industrial,commercial,16.24,2,40.42,24.26,0,NORMAL
CMP-2980,Ahmedabad,Industrial,commercial,44.02,1,80.33,120.042,0,NORMAL
CMP-2981,Palghar,Water,agricultural,40.99,5,42.68,40.632,0,NORMAL
CMP-2982,Valsad,Railways,commercial,37.06,3,28.08,31.59,0,NORMAL
CMP-2983,Palghar,Water,agricultural,35.41,3,27.49,19.907,0,NORMAL
CMP-2984,Valsad,Energy,residential,18.51,2,25.75,13.586,0,NORMAL
CMP-2985,Navsari,Water,agricultural,16.93,5,47.81,15.597,0,NORMAL
CMP-2986,Sonnagar,Highways,residential,36.1,1,34.83,33.445,0,NORMAL
CMP-2987,Ahmedabad,Aviation,agricultural,27.75,4,93.85,55.803,0,NORMAL
CMP-2988,Surat,Highways,residential,43.95,2,73.47,80.61,0,NORMAL
CMP-2989,Panna,Aviation,commercial,17.25,5,16.97,8.425,0,NORMAL
CMP-2990,Thane,Water,agricultural,28.36,2,96.54,51.185,0,NORMAL
CMP-2991,Dankuni,Water,commercial,19.56,1,58.5,37.492,0,NORMAL
CMP-2992,Gautam Buddha Nagar,Railways,residential,15.48,2,76.12,34.355,0,NORMAL
CMP-2993,Thane,Aviation,commercial,15.61,8,69.38,41.317,0,NORMAL
CMP-2994,Navsari,Water,commercial,36.02,5,39.42,43.96,0,NORMAL
CMP-2995,Navsari,Water,agricultural,31.11,7,43.58,23.377,0,NORMAL
CMP-2996,Palghar,Energy,commercial,13.47,6,48.04,24.715,0,NORMAL
CMP-2997,Valsad,Aviation,agricultural,7.63,3,43.11,6.722,0,NORMAL
CMP-2998,Valsad,Energy,commercial,12.67,2,36.19,15.16,0,NORMAL
CMP-2999,Palghar,Industrial,commercial,15.12,6,28.5,15.461,0,NORMAL
CMP-3000,Ahmedabad,Water,residential,37.04,8,72.01,56.99,0,NORMAL
CMP-3001,Hooghly,Aviation,agricultural,5.28,6,59.72,5.716,0,NORMAL
CMP-3002,Valsad,Industrial,residential,22.02,1,40.44,23.544,0,NORMAL
CMP-3003,Ahmedabad,Industrial,residential,14.85,5,68.48,29.299,0,NORMAL
CMP-3004,Palghar,Railways,commercial,2.34,5,26.61,2.211,0,NORMAL
CMP-3005,Gautam Buddha Nagar,Aviation,commercial,30.27,7,113.89,122.613,0,NORMAL
CMP-3006,Surat,Water,commercial,25.0,4,83.13,63.645,0,NORMAL
CMP-3007,Hooghly,Energy,commercial,27.1,6,41.61,39.575,0,NORMAL
CMP-3008,Surat,Water,agricultural,42.0,4,77.71,65.89,0,NORMAL
CMP-3009,Raigad,Railways,agricultural,40.44,1,59.79,45.925,0,NORMAL
CMP-3010,Raigad,Water,agricultural,34.9,7,35.92,23.509,0,NORMAL
CMP-3011,Thane,Energy,commercial,34.13,8,102.27,116.378,0,NORMAL
CMP-3012,Valsad,Industrial,commercial,34.95,4,28.34,33.908,0,NORMAL
CMP-3013,Palghar,Railways,residential,28.01,7,28.34,19.308,0,NORMAL
CMP-3014,Palghar,Industrial,commercial,20.96,3,41.78,33.868,0,NORMAL
CMP-3015,Valsad,Water,commercial,2.12,8,44.3,3.232,0,NORMAL
CMP-3016,Raigad,Railways,agricultural,1.78,6,41.74,1.391,0,NORMAL
CMP-3017,Valsad,Energy,commercial,0.65,5,22.81,0.421,0,NORMAL
CMP-3018,Panna,Energy,agricultural,27.77,1,24.19,11.901,0,NORMAL
CMP-3019,Surat,Aviation,commercial,35.94,3,63.94,95.133,0,NORMAL
CMP-3020,Navsari,Highways,commercial,23.38,8,50.02,43.182,0,NORMAL
CMP-3021,Thane,Energy,agricultural,22.56,1,132.79,58.286,0,NORMAL
CMP-3022,Thane,Energy,residential,31.84,5,70.94,59.499,0,NORMAL
CMP-3023,Gautam Buddha Nagar,Highways,residential,11.2,1,64.06,21.695,0,NORMAL
CMP-3024,Sonnagar,Aviation,residential,22.18,1,32.88,18.781,0,NORMAL
CMP-3025,Valsad,Aviation,residential,30.98,8,22.21,16.688,0,NORMAL
CMP-3026,Hooghly,Highways,commercial,1.97,2,59.85,3.983,0,NORMAL
CMP-3027,Surat,Water,commercial,34.54,8,84.64,94.022,0,NORMAL
CMP-3028,Hooghly,Energy,residential,27.18,6,52.55,35.937,0,NORMAL
CMP-3029,Panna,Railways,agricultural,28.45,2,26.57,35.955,1,OVER_VALUED
CMP-3030,Dankuni,Energy,residential,31.33,5,60.45,45.434,0,NORMAL
CMP-3031,Thane,Highways,commercial,14.81,3,118.01,70.066,0,NORMAL
CMP-3032,Dankuni,Aviation,residential,2.31,4,67.97,3.765,0,NORMAL
CMP-3033,Thane,Railways,agricultural,21.07,5,87.31,36.632,0,NORMAL
CMP-3034,Hooghly,Industrial,residential,12.92,7,51.21,16.008,0,NORMAL
CMP-3035,Valsad,Aviation,residential,36.58,2,34.11,29.471,0,NORMAL
CMP-3036,Dankuni,Highways,commercial,22.14,7,44.8,35.89,0,NORMAL
CMP-3037,Hooghly,Highways,agricultural,4.63,5,48.68,4.412,0,NORMAL
CMP-3038,Ahmedabad,Water,commercial,33.13,6,93.02,101.62,0,NORMAL
CMP-3039,Thane,Water,commercial,41.78,8,114.52,164.382,0,NORMAL
CMP-3040,Valsad,Water,agricultural,18.75,2,40.7,29.133,1,OVER_VALUED
CMP-3041,Raigad,Aviation,residential,22.04,7,55.03,26.094,0,NORMAL
CMP-3042,Gautam Buddha Nagar,Aviation,commercial,19.34,2,100.12,62.069,0,NORMAL
CMP-3043,Sonnagar,Highways,commercial,27.99,8,25.91,28.658,0,NORMAL
CMP-3044,Palghar,Aviation,commercial,1.21,5,34.45,1.31,0,NORMAL
CMP-3045,Surat,Water,residential,22.69,4,56.98,37.763,0,NORMAL
CMP-3046,Panna,Water,agricultural,7.86,6,29.63,4.631,0,NORMAL
CMP-3047,Ahmedabad,Energy,commercial,24.02,5,64.55,52.035,0,NORMAL
CMP-3048,Surat,Aviation,agricultural,16.73,4,65.79,19.828,0,NORMAL
CMP-3049,Surat,Industrial,residential,38.23,3,80.48,51.44,1,UNDER_VALUED
CMP-3050,Raigad,Aviation,agricultural,14.68,7,39.84,4.655,1,UNDER_VALUED
CMP-3051,Dankuni,Water,agricultural,28.9,2,48.96,32.314,0,NORMAL
CMP-3052,Gautam Buddha Nagar,Railways,residential,40.61,8,105.01,115.569,0,NORMAL
CMP-3053,Surat,Industrial,residential,20.41,2,78.08,46.011,0,NORMAL
CMP-3054,Palghar,Railways,residential,43.62,1,27.54,25.981,0,NORMAL
CMP-3055,Panna,Water,agricultural,30.47,1,16.94,11.081,0,NORMAL
CMP-3056,Palghar,Highways,commercial,7.74,5,33.56,9.639,0,NORMAL
CMP-3057,Palghar,Aviation,commercial,8.47,3,46.2,13.527,0,NORMAL
CMP-3058,Navsari,Energy,commercial,40.27,4,44.59,56.296,0,NORMAL
CMP-3059,Raigad,Energy,agricultural,28.4,6,38.47,20.753,0,NORMAL
CMP-3060,Valsad,Railways,agricultural,23.68,8,27.8,13.353,0,NORMAL
CMP-3061,Gautam Buddha Nagar,Aviation,residential,33.31,5,75.85,59.369,0,NORMAL
CMP-3062,Ahmedabad,Highways,agricultural,19.18,1,103.31,36.793,0,NORMAL
CMP-3063,Palghar,Highways,agricultural,15.24,8,36.08,10.916,0,NORMAL
CMP-3064,Gautam Buddha Nagar,Industrial,commercial,17.76,4,79.77,53.542,0,NORMAL
CMP-3065,Ahmedabad,Energy,residential,10.21,7,119.82,26.853,0,NORMAL
CMP-3066,Thane,Highways,commercial,39.7,2,136.38,171.34,0,NORMAL
CMP-3067,Ahmedabad,Energy,agricultural,15.02,2,92.14,27.581,0,NORMAL
CMP-3068,Thane,Aviation,commercial,37.75,3,76.86,91.703,0,NORMAL
CMP-3069,Raigad,Aviation,residential,14.62,4,54.06,17.205,0,NORMAL
CMP-3070,Thane,Railways,agricultural,3.57,6,116.18,7.269,0,NORMAL
CMP-3071,Navsari,Railways,commercial,43.05,4,40.05,70.36,0,NORMAL
CMP-3072,Sonnagar,Highways,commercial,30.88,2,21.16,26.92,0,NORMAL
CMP-3073,Sonnagar,Industrial,agricultural,44.23,6,18.53,5.644,1,UNDER_VALUED
CMP-3074,Hooghly,Industrial,agricultural,33.52,7,44.86,30.893,0,NORMAL
CMP-3075,Panna,Highways,agricultural,38.1,7,19.09,14.575,0,NORMAL
CMP-3076,Hooghly,Energy,residential,3.58,7,57.05,5.076,0,NORMAL
CMP-3077,Ahmedabad,Railways,agricultural,5.13,1,59.13,5.234,0,NORMAL
CMP-3078,Surat,Aviation,agricultural,30.55,2,64.16,36.359,0,NORMAL
CMP-3079,Hooghly,Railways,commercial,25.83,8,46.3,39.471,0,NORMAL
CMP-3080,Valsad,Water,agricultural,19.01,8,45.93,17.994,0,NORMAL
CMP-3081,Ahmedabad,Highways,commercial,20.08,2,81.51,55.701,0,NORMAL
CMP-3082,Valsad,Industrial,residential,25.98,2,27.68,20.023,0,NORMAL
CMP-3083,Ahmedabad,Highways,residential,22.79,6,59.96,34.081,0,NORMAL
CMP-3084,Ahmedabad,Railways,residential,4.05,6,78.22,7.842,0,NORMAL
CMP-3085,Surat,Railways,residential,14.71,8,48.23,17.461,0,NORMAL
CMP-3086,Dankuni,Highways,residential,37.32,4,35.6,31.361,0,NORMAL
CMP-3087,Sonnagar,Aviation,agricultural,31.71,4,35.18,22.884,0,NORMAL
CMP-3088,Raigad,Aviation,commercial,29.3,6,62.52,63.034,0,NORMAL
CMP-3089,Valsad,Railways,residential,31.26,7,22.78,21.46,0,NORMAL
CMP-3090,Sonnagar,Railways,commercial,20.08,7,30.26,20.437,0,NORMAL
CMP-3091,Hooghly,Industrial,commercial,40.7,3,51.74,79.969,0,NORMAL
CMP-3092,Hooghly,Industrial,residential,1.33,1,47.61,1.505,0,NORMAL
CMP-3093,Ahmedabad,Railways,residential,39.58,7,59.31,61.748,0,NORMAL
CMP-3094,Surat,Highways,commercial,26.55,2,58.71,53.629,0,NORMAL
CMP-3095,Hooghly,Aviation,residential,35.2,1,40.6,37.635,0,NORMAL
CMP-3096,Panna,Energy,agricultural,34.97,2,18.99,13.462,0,NORMAL
CMP-3097,Surat,Water,residential,21.15,3,72.04,37.232,0,NORMAL
CMP-3098,Raigad,Energy,residential,17.3,8,60.65,25.204,0,NORMAL
CMP-3099,Panna,Railways,residential,26.2,3,24.51,17.302,0,NORMAL
CMP-3100,Hooghly,Highways,agricultural,34.4,6,57.91,34.033,0,NORMAL
CMP-3101,Surat,Railways,residential,44.22,2,70.69,82.133,0,NORMAL
CMP-3102,Hooghly,Water,commercial,15.6,6,55.91,30.888,0,NORMAL
CMP-3103,Surat,Highways,residential,23.24,6,52.92,28.844,0,NORMAL
CMP-3104,Hooghly,Aviation,commercial,0.69,5,57.78,1.214,0,NORMAL
CMP-3105,Surat,Energy,agricultural,3.34,4,51.18,3.251,0,NORMAL
CMP-3106,Sonnagar,Energy,residential,7.6,3,34.26,5.869,0,NORMAL
CMP-3107,Navsari,Aviation,agricultural,35.1,2,45.07,31.823,0,NORMAL
CMP-3108,Gautam Buddha Nagar,Railways,agricultural,27.27,3,126.42,66.404,0,NORMAL
CMP-3109,Thane,Railways,residential,41.84,7,118.28,129.184,0,NORMAL
CMP-3110,Gautam Buddha Nagar,Energy,agricultural,41.69,2,77.38,61.116,0,NORMAL
CMP-3111,Dankuni,Water,commercial,4.24,2,51.99,8.974,0,NORMAL
CMP-3112,Ahmedabad,Aviation,agricultural,13.82,6,83.69,22.659,0,NORMAL
CMP-3113,Panna,Highways,commercial,9.61,3,23.92,8.192,0,NORMAL
CMP-3114,Dankuni,Railways,commercial,23.17,2,40.79,27.848,0,NORMAL
CMP-3115,Raigad,Aviation,residential,6.88,6,30.55,2.094,1,UNDER_VALUED
CMP-3116,Palghar,Energy,agricultural,40.51,8,35.07,24.695,0,NORMAL
CMP-3117,Palghar,Aviation,residential,20.99,6,30.53,17.65,0,NORMAL
CMP-3118,Surat,Railways,agricultural,38.18,2,60.65,47.303,0,NORMAL
CMP-3119,Panna,Water,commercial,40.85,5,23.73,37.68,0,NORMAL
CMP-3120,Palghar,Highways,agricultural,26.48,3,44.11,21.408,0,NORMAL
CMP-3121,Thane,Railways,commercial,12.45,4,115.36,47.677,0,NORMAL
CMP-3122,Hooghly,Railways,residential,16.28,1,33.69,14.929,0,NORMAL
CMP-3123,Palghar,Highways,residential,13.23,1,29.06,9.019,0,NORMAL
CMP-3124,Navsari,Energy,residential,17.37,6,38.55,17.818,0,NORMAL
CMP-3125,Surat,Highways,residential,20.44,8,51.36,24.237,0,NORMAL
CMP-3126,Thane,Energy,residential,20.8,5,117.84,64.017,0,NORMAL
CMP-3127,Dankuni,Energy,commercial,10.09,4,45.15,16.413,0,NORMAL
CMP-3128,Raigad,Water,agricultural,37.15,3,36.66,25.604,0,NORMAL
CMP-3129,Gautam Buddha Nagar,Railways,residential,14.88,1,72.12,27.859,0,NORMAL
CMP-3130,Thane,Energy,residential,25.9,5,96.13,63.668,0,NORMAL
CMP-3131,Palghar,Energy,residential,25.39,6,44.05,29.764,0,NORMAL
CMP-3132,Ahmedabad,Energy,commercial,43.25,7,66.35,108.757,0,NORMAL
CMP-3133,Navsari,Water,agricultural,4.35,4,36.82,3.255,0,NORMAL
CMP-3134,Thane,Energy,residential,39.48,3,122.18,128.238,0,NORMAL
CMP-3135,Dankuni,Industrial,commercial,26.52,4,51.37,49.866,0,NORMAL
CMP-3136,Navsari,Railways,commercial,44.72,3,47.65,86.187,0,NORMAL
CMP-3137,Valsad,Highways,commercial,16.77,6,34.17,20.298,0,NORMAL
CMP-3138,Gautam Buddha Nagar,Energy,residential,13.09,6,106.83,32.977,0,NORMAL
CMP-3139,Ahmedabad,Railways,agricultural,14.67,5,94.88,23.112,0,NORMAL
CMP-3140,Thane,Industrial,residential,15.44,1,119.28,42.109,0,NORMAL
CMP-3141,Gautam Buddha Nagar,Highways,agricultural,15.62,1,72.92,22.487,0,NORMAL
CMP-3142,Panna,Energy,residential,3.93,8,24.78,2.24,0,NORMAL
CMP-3143,Hooghly,Highways,agricultural,18.19,7,37.45,23.852,1,OVER_VALUED
CMP-3144,Palghar,Railways,residential,14.81,7,34.99,10.165,0,NORMAL
CMP-3145,Gautam Buddha Nagar,Highways,residential,5.44,6,126.34,18.079,0,NORMAL
CMP-3146,Raigad,Highways,commercial,43.91,6,49.14,67.783,0,NORMAL
CMP-3147,Panna,Aviation,commercial,6.04,4,16.05,5.721,1,OVER_VALUED
CMP-3148,Surat,Highways,commercial,12.54,1,55.27,23.169,0,NORMAL
CMP-3149,Thane,Water,commercial,23.36,3,124.53,107.318,0,NORMAL
CMP-3150,Panna,Aviation,commercial,34.12,3,19.89,24.293,0,NORMAL
CMP-3151,Gautam Buddha Nagar,Water,commercial,8.81,7,110.27,36.426,0,NORMAL
CMP-3152,Surat,Industrial,commercial,40.75,6,70.72,107.373,0,NORMAL
CMP-3153,Gautam Buddha Nagar,Railways,residential,2.89,5,116.53,7.978,0,NORMAL
CMP-3154,Ahmedabad,Industrial,agricultural,14.7,1,56.89,15.408,0,NORMAL
CMP-3155,Palghar,Energy,residential,5.89,4,41.13,5.008,0,NORMAL
CMP-3156,Hooghly,Energy,agricultural,22.33,6,39.1,15.466,0,NORMAL
CMP-3157,Panna,Energy,agricultural,17.93,8,29.62,11.099,0,NORMAL
CMP-3158,Sonnagar,Highways,agricultural,17.4,4,28.52,11.284,0,NORMAL
CMP-3159,Thane,Aviation,agricultural,44.86,7,129.3,238.923,1,OVER_VALUED
CMP-3160,Panna,Highways,agricultural,6.08,5,20.06,2.499,0,NORMAL
CMP-3161,Surat,Industrial,agricultural,25.5,1,81.87,37.467,0,NORMAL
CMP-3162,Surat,Aviation,commercial,42.01,4,73.5,198.981,1,OVER_VALUED
CMP-3163,Sonnagar,Railways,residential,42.63,7,24.43,24.697,0,NORMAL
CMP-3164,Sonnagar,Industrial,residential,24.67,3,28.92,19.96,0,NORMAL
CMP-3165,Gautam Buddha Nagar,Aviation,residential,33.35,1,105.14,93.341,0,NORMAL
CMP-3166,Dankuni,Railways,residential,9.81,5,58.4,15.833,0,NORMAL
CMP-3167,Surat,Industrial,residential,11.18,2,45.78,12.748,0,NORMAL
CMP-3168,Hooghly,Aviation,commercial,14.28,4,50.92,28.492,0,NORMAL
CMP-3169,Palghar,Railways,agricultural,20.51,1,44.17,19.053,0,NORMAL
CMP-3170,Dankuni,Railways,residential,44.76,8,58.07,60.447,0,NORMAL
CMP-3171,Gautam Buddha Nagar,Aviation,residential,8.08,8,70.4,14.82,0,NORMAL
CMP-3172,Palghar,Aviation,agricultural,16.4,1,45.33,15.295,0,NORMAL
CMP-3173,Ahmedabad,Railways,agricultural,32.99,7,72.08,47.545,0,NORMAL
CMP-3174,Navsari,Aviation,commercial,6.26,3,42.83,11.473,0,NORMAL
CMP-3175,Palghar,Industrial,residential,18.06,7,37.62,19.841,0,NORMAL
CMP-3176,Palghar,Water,residential,3.99,4,46.97,5.224,0,NORMAL
CMP-3177,Raigad,Water,commercial,3.69,5,40.15,5.482,0,NORMAL
CMP-3178,Sonnagar,Aviation,agricultural,0.63,5,35.57,0.624,1,OVER_VALUED
CMP-3179,Gautam Buddha Nagar,Water,residential,40.55,5,113.77,107.036,0,NORMAL
CMP-3180,Dankuni,Industrial,commercial,5.33,1,60.14,10.909,0,NORMAL
CMP-3181,Panna,Aviation,agricultural,14.93,5,24.16,6.623,0,NORMAL
CMP-3182,Panna,Aviation,residential,28.25,5,21.67,17.874,0,NORMAL
CMP-3183,Hooghly,Water,commercial,28.16,7,45.51,51.152,0,NORMAL
CMP-3184,Panna,Industrial,agricultural,4.36,5,24.86,2.492,0,NORMAL
CMP-3185,Hooghly,Aviation,residential,11.73,8,46.9,15.677,0,NORMAL
CMP-3186,Ahmedabad,Energy,residential,42.65,4,74.53,78.929,0,NORMAL
CMP-3187,Thane,Highways,agricultural,10.71,4,65.86,12.935,0,NORMAL
CMP-3188,Ahmedabad,Water,commercial,24.51,5,67.11,67.391,0,NORMAL
CMP-3189,Gautam Buddha Nagar,Energy,commercial,16.81,1,106.24,64.087,0,NORMAL
CMP-3190,Dankuni,Railways,residential,38.39,1,67.59,62.23,0,NORMAL
CMP-3191,Panna,Railways,residential,12.23,8,19.57,5.734,0,NORMAL
CMP-3192,Dankuni,Energy,agricultural,5.21,5,38.3,3.607,0,NORMAL
CMP-3193,Raigad,Aviation,residential,6.36,5,46.31,6.16,0,NORMAL
CMP-3194,Thane,Highways,residential,26.91,3,99.41,62.353,0,NORMAL
CMP-3195,Sonnagar,Energy,agricultural,33.66,5,23.54,16.225,0,NORMAL
CMP-3196,Navsari,Railways,commercial,30.14,2,29.37,27.378,0,NORMAL
CMP-3197,Sonnagar,Aviation,residential,42.39,3,19.06,20.182,0,NORMAL
CMP-3198,Hooghly,Railways,commercial,26.04,6,51.6,36.711,0,NORMAL
CMP-3199,Gautam Buddha Nagar,Water,commercial,16.52,8,88.1,59.812,0,NORMAL
CMP-3200,Hooghly,Aviation,agricultural,22.05,8,35.6,15.521,0,NORMAL
CMP-3201,Sonnagar,Highways,residential,33.59,4,31.7,23.717,0,NORMAL
CMP-3202,Hooghly,Railways,commercial,44.51,3,48.71,40.873,1,UNDER_VALUED
CMP-3203,Hooghly,Energy,agricultural,19.36,8,45.5,11.57,1,UNDER_VALUED
CMP-3204,Gautam Buddha Nagar,Industrial,agricultural,35.17,8,127.46,92.867,0,NORMAL
CMP-3205,Palghar,Industrial,commercial,24.22,5,26.92,18.586,0,NORMAL
CMP-3206,Sonnagar,Highways,residential,22.93,1,34.34,18.347,0,NORMAL
CMP-3207,Thane,Aviation,commercial,31.96,2,128.04,160.546,0,NORMAL
CMP-3208,Ahmedabad,Railways,commercial,41.85,4,116.16,171.276,0,NORMAL
CMP-3209,Thane,Industrial,commercial,3.41,6,137.74,15.485,0,NORMAL
CMP-3210,Palghar,Energy,agricultural,4.97,7,28.56,2.739,0,NORMAL
CMP-3211,Surat,Water,commercial,25.34,6,72.85,65.988,0,NORMAL
CMP-3212,Thane,Railways,residential,41.44,1,94.32,101.115,0,NORMAL
CMP-3213,Valsad,Aviation,agricultural,42.98,7,30.71,31.755,0,NORMAL
CMP-3214,Surat,Water,commercial,11.41,5,55.51,22.391,0,NORMAL
CMP-3215,Sonnagar,Energy,commercial,4.83,2,32.99,5.071,0,NORMAL
CMP-3216,Palghar,Aviation,residential,8.29,7,36.35,7.087,0,NORMAL
CMP-3217,Navsari,Water,agricultural,16.52,5,34.22,10.479,0,NORMAL
CMP-3218,Dankuni,Highways,commercial,8.32,3,35.12,9.014,0,NORMAL
CMP-3219,Thane,Energy,agricultural,21.13,5,88.45,38.28,0,NORMAL
CMP-3220,Thane,Industrial,residential,2.59,6,127.2,8.37,0,NORMAL
CMP-3221,Navsari,Energy,commercial,20.22,5,49.28,39.624,0,NORMAL
CMP-3222,Dankuni,Industrial,residential,39.41,1,51.86,56.088,0,NORMAL
CMP-3223,Hooghly,Highways,commercial,29.74,3,40.48,36.167,0,NORMAL
CMP-3224,Panna,Water,agricultural,4.08,3,26.86,1.918,0,NORMAL
CMP-3225,Navsari,Industrial,agricultural,1.1,4,50.51,1.144,0,NORMAL
CMP-3226,Thane,Highways,residential,10.06,8,116.71,14.442,1,UNDER_VALUED
CMP-3227,Ahmedabad,Highways,residential,9.66,1,87.91,22.143,0,NORMAL
CMP-3228,Navsari,Highways,residential,11.93,1,46.94,13.996,0,NORMAL
CMP-3229,Valsad,Aviation,commercial,9.6,8,37.17,12.513,0,NORMAL
CMP-3230,Ahmedabad,Energy,agricultural,16.78,5,74.16,25.552,0,NORMAL
CMP-3231,Navsari,Aviation,residential,12.76,3,28.42,8.349,0,NORMAL
CMP-3232,Raigad,Industrial,commercial,15.69,6,58.26,27.936,0,NORMAL
CMP-3233,Navsari,Aviation,agricultural,30.62,1,42.88,30.714,0,NORMAL
CMP-3234,Navsari,Industrial,commercial,35.53,2,41.55,61.26,0,NORMAL
CMP-3235,Sonnagar,Industrial,residential,15.62,2,31.15,13.663,0,NORMAL
CMP-3236,Gautam Buddha Nagar,Aviation,residential,32.15,2,119.98,107.9,0,NORMAL
CMP-3237,Ahmedabad,Highways,commercial,18.1,8,79.25,46.131,0,NORMAL
CMP-3238,Palghar,Energy,agricultural,11.12,7,30.12,6.335,0,NORMAL
CMP-3239,Palghar,Aviation,commercial,43.04,8,28.73,48.515,0,NORMAL
CMP-3240,Navsari,Highways,commercial,9.33,3,50.58,16.917,0,NORMAL
CMP-3241,Ahmedabad,Highways,commercial,16.61,4,106.08,63.298,0,NORMAL
CMP-3242,Panna,Railways,agricultural,1.75,7,15.03,1.229,1,OVER_VALUED
CMP-3243,Gautam Buddha Nagar,Water,residential,13.46,6,106.51,34.633,0,NORMAL
CMP-3244,Dankuni,Industrial,commercial,18.87,1,49.88,31.143,0,NORMAL
CMP-3245,Hooghly,Railways,residential,13.13,8,48.29,17.913,0,NORMAL
CMP-3246,Thane,Energy,residential,20.82,2,125.09,70.084,0,NORMAL
CMP-3247,Raigad,Industrial,commercial,10.3,6,50.7,34.765,1,OVER_VALUED
