stage_duration_days,district,project_category,objection_count,has_dispute,land_category,area_acres,owner_count,distance_from_hq_km,is_delayed,days_to_next_stage
48,Gautam Buddha Nagar,Industrial,0,0,residential,37.86,3,91.4,0,80.6
245,Ahmedabad,Energy,6,1,commercial,8.0,6,2.8,1,300.6
229,Valsad,Railways,0,0,residential,10.65,2,34.4,0,52.2
102,Navsari,Highways,0,0,residential,7.26,1,69.3,0,77.7
48,Thane,Energy,9,1,commercial,55.31,6,27.3,1,298.9
53,Valsad,Railways,9,1,residential,57.31,3,11.2,1,287.2
29,Navsari,Industrial,2,0,commercial,38.24,6,38.2,0,145.4
105,Ahmedabad,Railways,4,0,agricultural,67.44,13,15.4,0,202.4
124,Sonnagar,Aviation,3,1,residential,9.08,1,5.3,1,234.8
125,Palghar,Aviation,2,1,commercial,12.37,4,43.7,1,209.2
186,Raigad,Highways,0,0,agricultural,71.51,7,69.1,0,136.9
30,Ahmedabad,Industrial,9,1,residential,38.33,3,4.8,1,288.9
28,Valsad,Industrial,0,0,agricultural,37.19,4,72.0,0,70.1
119,Raigad,Highways,0,0,agricultural,3.78,9,46.0,0,100.9
27,Raigad,Railways,0,0,agricultural,69.68,12,73.9,0,74.7
100,Hooghly,Highways,4,0,residential,5.94,1,44.3,0,138.1
165,Raigad,Railways,3,0,commercial,10.97,3,15.4,0,128.6
153,Valsad,Railways,0,0,agricultural,58.74,11,69.9,0,122.6
207,Hooghly,Water,0,0,agricultural,15.02,11,60.2,0,138.0
55,Raigad,Water,1,0,commercial,24.36,5,4.2,0,84.2
291,Valsad,Aviation,0,0,commercial,10.95,1,55.5,1,139.3
102,Panna,Industrial,1,0,agricultural,32.67,13,67.4,0,96.9
299,Ahmedabad,Energy,3,0,commercial,78.46,6,41.2,1,219.3
284,Thane,Highways,9,1,residential,21.08,2,42.8,1,293.3
31,Gautam Buddha Nagar,Highways,1,0,residential,45.6,1,42.7,0,79.4
118,Sonnagar,Aviation,4,0,residential,50.21,2,75.0,0,144.7
153,Navsari,Industrial,4,0,commercial,40.58,1,22.8,1,144.0
90,Navsari,Water,0,0,agricultural,5.74,3,20.5,0,38.2
198,Sonnagar,Railways,0,0,agricultural,17.05,4,2.2,1,103.3
221,Ahmedabad,Railways,1,0,commercial,49.17,1,50.0,0,109.8
75,Palghar,Highways,0,0,commercial,46.58,1,37.8,0,45.6
268,Surat,Railways,9,1,residential,59.5,4,70.8,1,340.8
168,Panna,Aviation,2,0,commercial,7.03,5,41.5,0,122.3
278,Thane,Highways,5,1,agricultural,20.3,2,84.8,1,271.3
282,Hooghly,Highways,0,0,agricultural,53.14,9,62.1,0,138.1
91,Raigad,Industrial,0,0,commercial,21.15,6,3.1,0,94.3
225,Surat,Energy,7,1,commercial,30.32,5,58.5,1,333.7
236,Sonnagar,Energy,2,0,commercial,8.09,5,14.8,1,120.2
61,Raigad,Aviation,0,0,residential,11.45,2,49.7,0,39.3
87,Thane,Railways,7,1,commercial,40.31,1,48.2,1,229.2
113,Hooghly,Railways,0,0,commercial,74.48,3,94.6,0,100.2
86,Raigad,Industrial,0,0,agricultural,44.14,11,40.9,0,112.4
24,Dankuni,Energy,3,0,commercial,32.11,1,7.7,0,89.8
27,Navsari,Water,4,1,commercial,45.14,5,15.3,1,234.3
80,Sonnagar,Railways,4,0,agricultural,50.36,2,34.6,0,155.7
206,Navsari,Industrial,8,1,residential,35.1,3,22.9,1,277.2
38,Navsari,Energy,0,0,commercial,14.63,2,93.0,0,58.5
27,Dankuni,Energy,3,1,commercial,26.97,1,36.0,1,165.4
266,Surat,Aviation,0,0,commercial,28.3,4,9.7,1,121.7
79,Raigad,Energy,1,0,agricultural,15.07,8,93.8,0,96.7
219,Sonnagar,Water,3,0,commercial,22.45,1,90.9,1,128.8
276,Ahmedabad,Industrial,0,0,commercial,50.07,4,45.4,0,138.2
200,Thane,Aviation,8,1,agricultural,78.01,2,77.0,1,346.2
135,Navsari,Railways,0,0,agricultural,17.15,1,30.6,0,88.4
71,Ahmedabad,Industrial,7,1,agricultural,63.36,7,80.4,1,273.3
103,Raigad,Energy,8,1,commercial,52.96,3,76.5,1,287.4
267,Palghar,Highways,1,0,residential,6.88,2,45.1,1,121.9
187,Surat,Energy,2,0,agricultural,40.29,14,48.8,1,177.8
229,Panna,Energy,4,0,residential,32.71,1,34.3,0,168.6
97,Thane,Railways,0,0,agricultural,16.09,12,27.9,0,91.7
220,Thane,Highways,10,1,residential,34.2,2,48.2,1,352.9
44,Panna,Water,2,1,agricultural,79.96,4,11.8,0,232.1
56,Gautam Buddha Nagar,Industrial,6,1,agricultural,3.08,1,21.5,1,220.8
269,Palghar,Railways,1,0,agricultural,37.6,11,53.6,1,174.2
196,Dankuni,Water,1,0,agricultural,60.22,1,69.1,0,145.3
283,Navsari,Aviation,0,0,commercial,1.25,1,9.2,0,100.5
76,Valsad,Industrial,4,1,agricultural,44.87,11,82.7,1,273.8
43,Hooghly,Railways,1,0,commercial,75.67,1,41.7,0,82.5
81,Gautam Buddha Nagar,Water,1,0,agricultural,70.39,10,60.9,0,142.1
263,Palghar,Industrial,0,0,agricultural,36.07,7,54.0,1,158.7
22,Raigad,Energy,2,0,residential,29.62,3,45.3,0,87.0
165,Raigad,Aviation,4,1,commercial,17.46,4,91.7,1,278.8
211,Ahmedabad,Industrial,2,0,agricultural,44.34,14,44.4,0,191.6
197,Ahmedabad,Water,3,1,residential,20.05,3,66.8,1,227.8
74,Palghar,Energy,3,0,agricultural,65.96,7,8.8,0,144.7
282,Surat,Energy,3,0,agricultural,12.94,14,21.7,1,190.9
85,Panna,Railways,3,0,residential,40.52,2,4.2,0,127.6
22,Ahmedabad,Industrial,0,0,agricultural,12.22,6,86.8,0,81.4
163,Sonnagar,Industrial,2,0,commercial,18.87,5,82.2,0,148.4
23,Palghar,Highways,3,0,commercial,22.45,4,41.1,0,93.3
77,Panna,Industrial,0,0,commercial,27.29,6,73.1,0,73.8
183,Palghar,Water,0,0,commercial,47.59,5,48.3,1,122.2
38,Raigad,Water,2,0,residential,37.22,2,70.3,0,93.2
204,Navsari,Water,0,0,residential,37.27,2,5.4,0,106.2
271,Hooghly,Railways,0,0,agricultural,64.54,13,62.7,0,164.0
46,Surat,Water,9,1,residential,25.78,2,51.3,1,239.6
272,Navsari,Highways,2,0,commercial,53.9,4,6.6,0,157.4
221,Ahmedabad,Aviation,3,0,residential,15.28,3,94.7,0,152.9
208,Raigad,Highways,0,0,commercial,75.67,6,21.2,0,157.9
85,Ahmedabad,Water,0,0,commercial,71.5,4,69.1,0,72.7
30,Ahmedabad,Aviation,1,0,residential,74.92,4,57.0,0,102.6
147,Valsad,Energy,2,1,agricultural,55.14,14,58.2,1,281.3
182,Ahmedabad,Aviation,0,0,agricultural,76.15,13,2.8,0,176.0
44,Valsad,Water,1,0,commercial,70.61,4,68.1,0,107.0
29,Palghar,Industrial,10,1,residential,21.14,2,46.3,1,259.7
120,Raigad,Water,4,1,residential,14.45,2,46.8,1,235.2
265,Hooghly,Energy,0,0,residential,39.6,4,17.3,0,115.7
162,Panna,Energy,10,1,agricultural,32.63,9,23.6,1,375.3
121,Ahmedabad,Industrial,2,0,agricultural,15.38,3,71.5,1,105.2
151,Panna,Highways,8,1,agricultural,21.86,14,9.2,1,333.4
24,Palghar,Water,2,0,commercial,6.89,2,43.4,0,38.7
164,Dankuni,Highways,0,0,agricultural,33.35,8,19.1,0,103.6
96,Surat,Highways,2,0,commercial,34.94,2,87.2,0,105.4
218,Gautam Buddha Nagar,Highways,0,0,residential,5.34,3,59.3,0,62.7
127,Valsad,Highways,0,0,residential,37.23,2,94.2,0,84.6
75,Palghar,Railways,0,0,residential,52.35,3,92.7,0,72.8
229,Raigad,Water,1,0,residential,66.01,4,82.3,0,137.7
150,Surat,Industrial,1,0,commercial,30.2,4,69.2,0,107.8
268,Navsari,Highways,2,0,commercial,67.8,1,17.8,0,150.1
38,Palghar,Industrial,3,1,agricultural,72.38,13,78.8,1,291.4
147,Gautam Buddha Nagar,Highways,3,0,commercial,46.99,2,85.6,0,147.1
100,Surat,Railways,3,1,agricultural,3.74,13,36.8,1,234.8
130,Thane,Highways,0,0,residential,63.8,1,23.0,0,103.5
121,Panna,Industrial,2,0,commercial,20.03,2,29.4,0,145.6
18,Gautam Buddha Nagar,Water,0,0,agricultural,45.36,12,52.1,0,87.4
97,Navsari,Energy,0,0,agricultural,62.52,13,57.7,0,158.6
43,Gautam Buddha Nagar,Industrial,5,1,agricultural,77.37,7,20.4,1,268.0
48,Valsad,Energy,0,0,agricultural,47.83,14,26.9,0,116.8
65,Hooghly,Energy,0,0,residential,35.98,2,11.3,0,88.4
257,Raigad,Water,1,0,commercial,40.94,4,25.4,1,163.2
232,Sonnagar,Highways,5,1,residential,2.6,2,63.4,1,239.3
46,Valsad,Railways,3,1,commercial,5.49,6,23.4,1,212.9
86,Palghar,Energy,3,1,agricultural,24.31,11,80.2,1,243.6
86,Gautam Buddha Nagar,Water,4,1,residential,30.26,3,82.0,1,238.7
145,Panna,Railways,1,0,residential,56.18,1,56.9,0,59.9
267,Navsari,Industrial,9,1,commercial,50.91,5,20.4,1,365.3
300,Raigad,Industrial,0,0,residential,69.87,1,17.4,0,141.0
44,Navsari,Water,0,0,commercial,40.52,3,70.4,0,61.3
238,Panna,Railways,1,0,commercial,32.66,2,3.7,0,123.7
101,Raigad,Aviation,3,0,residential,69.05,3,70.6,0,149.9
103,Raigad,Industrial,7,1,agricultural,1.19,2,51.6,1,282.9
168,Dankuni,Water,1,0,agricultural,15.5,13,25.4,0,141.3
155,Raigad,Railways,4,1,agricultural,47.72,13,3.3,1,273.5
35,Raigad,Aviation,8,1,commercial,0.52,3,79.0,1,263.2
49,Ahmedabad,Railways,0,0,agricultural,3.63,12,23.5,0,99.0
140,Palghar,Industrial,0,0,agricultural,49.73,3,16.9,0,88.6
17,Gautam Buddha Nagar,Railways,0,0,commercial,2.19,5,15.4,0,53.1
71,Ahmedabad,Energy,2,0,commercial,66.56,1,46.1,0,111.6
284,Navsari,Railways,0,0,residential,1.67,3,23.2,0,124.9
90,Palghar,Water,1,0,commercial,16.84,2,75.1,0,98.3
62,Gautam Buddha Nagar,Energy,0,0,commercial,75.13,6,11.2,0,127.9
115,Navsari,Highways,1,0,residential,52.85,4,50.7,0,111.6
121,Thane,Water,1,0,residential,14.81,1,78.1,0,62.3
66,Hooghly,Energy,0,0,commercial,79.84,4,59.6,0,88.1
101,Sonnagar,Railways,0,0,agricultural,24.96,13,26.9,0,99.9
186,Navsari,Energy,1,0,commercial,31.4,3,43.7,0,111.9
204,Valsad,Energy,0,0,residential,61.0,4,54.0,1,126.5
237,Raigad,Railways,0,0,residential,52.4,1,57.4,0,150.0
152,Dankuni,Energy,8,1,commercial,58.23,2,31.9,1,302.6
259,Thane,Industrial,0,0,agricultural,34.47,5,47.5,0,111.2
248,Palghar,Energy,3,0,agricultural,21.32,4,44.5,0,170.1
194,Panna,Water,0,0,residential,33.42,4,14.2,1,84.8
203,Ahmedabad,Industrial,3,0,agricultural,7.43,6,77.9,1,126.3
258,Thane,Railways,0,0,commercial,67.53,1,74.3,0,129.9
212,Hooghly,Aviation,5,1,residential,29.39,4,5.1,1,271.1
232,Surat,Water,0,0,commercial,2.65,4,61.9,0,99.8
76,Ahmedabad,Water,0,0,residential,58.92,4,40.2,0,55.7
23,Dankuni,Energy,1,0,agricultural,51.94,7,32.6,0,95.8
256,Gautam Buddha Nagar,Highways,1,0,commercial,16.75,6,77.6,0,110.6
27,Panna,Water,0,0,commercial,79.54,3,80.9,0,57.8
75,Gautam Buddha Nagar,Railways,0,0,agricultural,52.01,9,41.3,0,94.2
241,Ahmedabad,Aviation,8,1,residential,16.87,1,72.9,1,312.7
113,Dankuni,Highways,1,0,commercial,14.6,5,80.1,1,125.0
76,Panna,Railways,0,0,commercial,26.17,2,73.9,0,74.3
231,Sonnagar,Highways,0,0,residential,21.36,4,56.6,0,120.5
135,Sonnagar,Industrial,0,0,residential,61.8,3,30.1,0,97.4
198,Thane,Highways,1,0,commercial,33.77,1,94.4,0,107.7
112,Valsad,Industrial,6,1,commercial,79.7,5,17.1,1,289.3
140,Panna,Aviation,1,0,commercial,62.73,6,65.1,0,106.0
256,Panna,Highways,3,0,commercial,31.22,4,90.7,1,178.1
285,Palghar,Energy,2,0,residential,72.28,1,11.6,0,152.5
87,Gautam Buddha Nagar,Aviation,1,0,residential,7.91,1,20.6,0,75.2
94,Hooghly,Highways,0,0,residential,35.98,1,20.9,0,69.5
247,Panna,Aviation,4,1,agricultural,42.53,10,90.0,1,293.6
182,Navsari,Energy,0,0,residential,68.13,4,15.7,0,115.6
254,Valsad,Industrial,0,0,agricultural,33.81,1,41.3,0,105.7
102,Gautam Buddha Nagar,Water,0,0,agricultural,11.03,9,5.1,0,93.9
44,Gautam Buddha Nagar,Highways,2,0,commercial,79.54,4,20.1,0,108.6
210,Navsari,Railways,0,0,commercial,20.62,5,65.3,1,80.9
166,Palghar,Railways,3,0,agricultural,11.84,3,63.2,0,144.9
94,Thane,Industrial,1,0,agricultural,20.27,3,53.3,0,106.7
207,Sonnagar,Highways,0,0,agricultural,10.98,13,29.3,0,138.4
195,Sonnagar,Energy,1,0,agricultural,34.28,9,72.1,0,107.5
23,Valsad,Energy,3,0,residential,66.25,3,80.2,0,104.3
246,Palghar,Energy,0,0,residential,29.87,4,40.2,1,117.2
210,Surat,Water,1,0,agricultural,62.15,9,39.9,1,149.0
263,Gautam Buddha Nagar,Energy,3,0,residential,53.49,2,14.5,1,173.5
109,Gautam Buddha Nagar,Industrial,8,1,commercial,45.31,2,3.0,1,291.9
223,Hooghly,Industrial,7,1,residential,30.47,2,56.7,1,267.2
125,Sonnagar,Industrial,1,0,agricultural,38.46,7,53.7,0,120.9
237,Gautam Buddha Nagar,Railways,3,1,commercial,20.14,5,18.1,1,255.5
63,Navsari,Industrial,1,0,agricultural,59.81,13,57.8,0,137.9
49,Thane,Highways,0,0,agricultural,78.32,12,45.4,0,136.0
171,Sonnagar,Aviation,1,0,agricultural,68.31,14,28.4,0,161.4
119,Navsari,Highways,1,0,agricultural,26.05,11,80.5,0,124.5
182,Gautam Buddha Nagar,Industrial,0,0,commercial,13.2,6,89.4,1,131.4
92,Valsad,Industrial,4,1,residential,19.07,2,4.9,1,202.2
148,Ahmedabad,Industrial,1,0,agricultural,10.45,10,89.4,0,101.2
220,Thane,Aviation,3,0,commercial,7.27,6,35.9,1,152.9
66,Gautam Buddha Nagar,Water,0,0,commercial,26.99,4,16.2,0,31.5
173,Dankuni,Energy,6,1,agricultural,39.51,2,68.1,1,320.4
176,Dankuni,Railways,0,0,commercial,4.62,4,48.1,0,84.4
229,Valsad,Highways,4,1,agricultural,77.3,3,66.6,1,260.9
51,Gautam Buddha Nagar,Industrial,1,0,residential,15.87,4,5.7,0,89.0
244,Navsari,Energy,1,0,commercial,62.49,4,42.1,0,160.7
176,Ahmedabad,Railways,3,0,agricultural,70.85,12,79.8,1,193.0
32,Gautam Buddha Nagar,Highways,1,0,commercial,68.34,3,10.4,0,47.7
192,Raigad,Industrial,7,1,residential,30.99,3,5.4,1,273.7
191,Valsad,Industrial,2,0,agricultural,58.45,13,10.9,1,164.6
215,Navsari,Aviation,0,0,residential,53.48,4,6.4,0,120.2
140,Thane,Energy,2,0,agricultural,57.49,6,85.0,0,148.7
294,Thane,Railways,3,1,residential,64.44,1,65.3,1,269.3
35,Raigad,Aviation,7,1,residential,73.27,4,65.7,1,323.4
242,Sonnagar,Highways,0,0,residential,31.64,2,58.6,0,150.9
238,Ahmedabad,Energy,0,0,residential,16.7,2,33.9,0,109.1
168,Surat,Industrial,2,1,commercial,40.5,5,85.7,1,205.3
300,Hooghly,Highways,4,0,residential,47.93,1,93.1,0,163.9
159,Gautam Buddha Nagar,Highways,0,0,residential,16.38,2,77.4,0,88.9
188,Panna,Energy,0,0,residential,64.13,2,19.3,0,126.1
247,Ahmedabad,Highways,1,0,commercial,13.14,1,31.2,0,103.5
154,Thane,Water,0,0,commercial,38.68,6,91.1,1,112.7
115,Dankuni,Railways,3,1,residential,23.5,1,78.5,1,204.9
263,Gautam Buddha Nagar,Energy,4,0,commercial,11.02,4,18.7,0,201.1
133,Ahmedabad,Highways,0,0,commercial,31.06,6,51.7,0,98.5
125,Panna,Water,1,0,agricultural,4.35,14,6.8,0,145.0
204,Surat,Water,10,1,agricultural,71.02,2,62.2,1,361.2
76,Gautam Buddha Nagar,Industrial,5,1,residential,47.14,1,93.9,1,252.0
201,Dankuni,Highways,6,1,agricultural,27.45,12,20.6,1,304.6
202,Gautam Buddha Nagar,Water,3,1,residential,46.17,2,92.1,1,258.5
83,Panna,Water,1,0,agricultural,73.42,8,88.9,0,111.3
85,Navsari,Aviation,6,1,residential,59.9,3,66.5,1,261.9
23,Palghar,Highways,0,0,residential,44.07,4,34.4,0,77.4
222,Navsari,Energy,4,1,commercial,47.97,6,36.5,1,301.1
223,Thane,Energy,0,0,residential,65.02,1,77.4,0,102.2
20,Ahmedabad,Highways,3,0,commercial,12.76,4,85.9,0,104.4
273,Valsad,Highways,0,0,commercial,76.41,6,2.4,0,159.6
269,Dankuni,Highways,0,0,commercial,4.79,5,42.9,0,120.2
122,Navsari,Energy,7,1,agricultural,24.95,10,26.7,1,253.6
124,Sonnagar,Aviation,7,1,commercial,55.7,4,56.3,1,309.4
283,Gautam Buddha Nagar,Aviation,1,0,agricultural,35.06,12,89.1,1,156.8
213,Surat,Water,1,0,commercial,15.99,3,68.4,0,116.0
295,Panna,Water,0,0,commercial,37.76,2,92.3,1,124.8
292,Hooghly,Aviation,2,1,agricultural,64.55,2,54.4,1,290.8
126,Ahmedabad,Water,4,1,agricultural,55.37,10,67.0,1,303.2
163,Surat,Industrial,4,1,commercial,69.55,2,32.0,1,230.6
110,Hooghly,Water,9,1,residential,38.14,2,59.8,1,285.4
87,Panna,Energy,5,1,residential,55.04,1,55.5,1,302.9
111,Palghar,Water,4,1,residential,41.54,3,14.9,1,237.8
283,Palghar,Industrial,2,1,residential,64.08,4,32.8,1,281.2
79,Navsari,Aviation,0,0,commercial,74.12,3,42.6,0,66.6
78,Surat,Industrial,8,1,agricultural,63.19,4,21.9,1,320.4
92,Ahmedabad,Aviation,1,0,residential,37.66,2,20.9,0,107.2
218,Panna,Aviation,0,0,agricultural,38.51,13,43.2,0,161.8
186,Surat,Water,0,0,agricultural,40.52,5,14.6,0,138.4
167,Thane,Aviation,0,0,commercial,39.94,1,64.8,0,76.2
234,Valsad,Industrial,0,0,agricultural,45.75,1,80.3,0,114.8
222,Thane,Railways,10,1,residential,53.16,3,61.0,1,305.7
51,Navsari,Water,0,0,residential,25.55,4,62.0,0,88.1
263,Surat,Industrial,2,0,residential,56.79,1,26.0,0,141.0
176,Thane,Industrial,0,0,residential,22.93,2,15.3,0,108.4
82,Navsari,Railways,4,0,agricultural,20.95,7,11.4,1,160.4
53,Gautam Buddha Nagar,Aviation,3,0,residential,26.7,3,54.3,0,121.0
108,Thane,Aviation,0,0,agricultural,56.07,3,14.8,0,112.5
269,Panna,Aviation,2,0,commercial,74.37,2,33.7,0,134.9
277,Sonnagar,Water,1,0,agricultural,72.76,3,21.1,0,150.2
294,Hooghly,Highways,0,0,commercial,31.34,1,37.8,1,133.1
204,Sonnagar,Aviation,1,0,commercial,78.37,5,51.9,1,134.4
278,Thane,Aviation,0,0,commercial,21.91,4,19.9,0,110.2
93,Thane,Industrial,3,1,commercial,4.53,5,7.5,1,205.8
18,Ahmedabad,Water,7,1,agricultural,28.83,6,70.1,1,244.2
282,Navsari,Energy,0,0,commercial,60.25,3,84.6,0,179.5
235,Raigad,Energy,2,1,commercial,4.66,5,43.5,1,237.8
44,Panna,Railways,0,0,commercial,28.56,3,11.9,0,75.3
277,Navsari,Energy,1,0,agricultural,24.04,3,76.6,0,123.9
23,Ahmedabad,Industrial,0,0,commercial,25.8,4,82.7,0,40.5
38,Surat,Water,0,0,agricultural,74.96,3,87.2,0,78.5
185,Raigad,Highways,1,0,residential,59.0,2,4.8,0,98.8
152,Sonnagar,Highways,0,0,agricultural,61.73,11,8.2,0,116.0
154,Gautam Buddha Nagar,Water,0,0,agricultural,21.86,4,35.7,0,77.3
252,Navsari,Energy,8,1,agricultural,60.27,8,29.8,1,348.0
129,Gautam Buddha Nagar,Energy,1,0,commercial,71.12,5,79.0,0,117.7
101,Dankuni,Water,0,0,agricultural,12.2,14,77.2,0,112.7
86,Palghar,Energy,0,0,residential,67.4,1,45.6,0,73.3
240,Surat,Highways,1,0,residential,42.84,4,35.7,0,169.0
277,Dankuni,Energy,2,0,agricultural,79.48,11,50.6,1,200.8
178,Panna,Aviation,1,0,agricultural,32.02,9,77.0,0,156.9
127,Raigad,Railways,8,1,residential,2.97,3,69.2,1,297.0
230,Navsari,Railways,0,0,commercial,41.55,1,81.0,0,117.3
124,Ahmedabad,Water,1,0,agricultural,54.67,6,10.6,0,81.1
271,Palghar,Water,4,1,residential,70.97,3,78.4,1,287.4
230,Panna,Industrial,0,0,agricultural,37.08,3,22.5,0,116.1
92,Panna,Industrial,0,0,agricultural,54.51,10,7.3,0,78.8
292,Ahmedabad,Energy,0,0,commercial,53.85,5,28.1,0,146.2
51,Valsad,Aviation,0,0,commercial,39.96,3,20.8,0,60.8
35,Panna,Industrial,2,0,residential,37.29,1,34.8,0,95.5
169,Thane,Industrial,4,0,residential,61.09,4,17.6,0,159.7
241,Navsari,Industrial,1,0,residential,68.97,1,65.7,0,142.5
70,Gautam Buddha Nagar,Water,2,1,residential,50.75,3,70.7,0,202.8
291,Palghar,Railways,0,0,residential,52.63,1,49.5,0,151.7
220,Dankuni,Water,2,0,agricultural,77.28,1,83.2,1,156.4
299,Surat,Water,10,1,agricultural,48.73,4,22.8,1,356.2
247,Ahmedabad,Aviation,0,0,commercial,25.64,4,47.6,0,122.1
112,Panna,Aviation,1,0,agricultural,1.55,8,43.1,0,71.0
180,Dankuni,Railways,1,0,agricultural,54.67,13,31.6,0,153.2
283,Raigad,Aviation,1,0,agricultural,70.24,4,50.0,0,143.7
275,Thane,Energy,0,0,commercial,6.57,1,30.7,0,105.5
131,Sonnagar,Highways,2,0,agricultural,68.14,4,39.3,0,133.5
53,Dankuni,Water,1,0,residential,35.31,4,59.5,0,77.8
169,Raigad,Railways,1,0,residential,28.89,3,26.5,0,105.8
231,Navsari,Highways,0,0,agricultural,24.2,1,8.2,0,110.4
270,Valsad,Water,0,0,agricultural,9.96,10,89.9,0,157.5
90,Raigad,Industrial,0,0,residential,40.97,2,68.1,0,101.5
170,Valsad,Industrial,4,0,commercial,18.53,2,29.9,0,186.6
192,Valsad,Highways,0,0,residential,20.17,4,76.1,0,103.1
211,Surat,Energy,2,0,commercial,31.41,6,13.4,0,122.9
57,Panna,Energy,1,0,residential,59.39,1,41.5,0,92.3
277,Raigad,Railways,0,0,agricultural,44.37,11,79.6,0,218.5
260,Surat,Energy,3,0,commercial,56.57,3,78.0,1,193.0
80,Hooghly,Energy,2,0,agricultural,10.47,7,28.8,0,98.5
232,Surat,Highways,1,0,agricultural,77.55,12,4.8,0,152.4
300,Sonnagar,Railways,0,0,agricultural,36.47,2,57.8,0,139.6
86,Ahmedabad,Highways,2,0,agricultural,73.26,5,18.2,0,126.9
127,Raigad,Railways,10,1,residential,3.65,2,69.4,1,296.2
23,Ahmedabad,Water,9,1,commercial,49.33,3,15.9,1,315.1
28,Palghar,Energy,0,0,commercial,62.26,3,7.8,0,89.4
86,Valsad,Water,0,0,commercial,4.68,5,37.7,0,71.5
197,Surat,Highways,1,0,residential,71.54,3,35.1,0,107.7
207,Hooghly,Aviation,0,0,commercial,7.87,5,6.2,0,137.2
106,Panna,Energy,0,0,agricultural,5.55,12,93.0,0,73.4
145,Navsari,Energy,0,0,residential,11.68,2,55.3,0,106.6
199,Surat,Highways,3,1,commercial,30.22,4,29.2,1,242.9
249,Palghar,Highways,1,0,commercial,66.0,2,7.9,0,139.0
161,Thane,Industrial,9,1,commercial,52.23,4,10.8,1,349.3
45,Valsad,Industrial,10,1,agricultural,38.69,4,10.0,1,308.0
132,Palghar,Highways,1,0,commercial,14.08,1,89.9,1,90.1
64,Palghar,Industrial,8,1,commercial,50.65,3,41.4,1,304.8
295,Thane,Water,0,0,residential,69.17,2,24.7,0,131.9
115,Navsari,Railways,2,1,residential,4.7,2,7.0,1,196.7
186,Valsad,Aviation,0,0,residential,26.45,2,17.6,0,86.0
224,Raigad,Highways,0,0,commercial,6.49,3,70.7,0,97.7
120,Ahmedabad,Water,1,0,agricultural,10.73,14,14.7,1,141.2
109,Surat,Industrial,0,0,agricultural,30.53,11,4.6,0,100.8
121,Thane,Highways,6,1,agricultural,17.12,10,11.4,1,295.1
74,Raigad,Industrial,0,0,commercial,58.77,3,33.2,0,61.6
170,Valsad,Railways,8,1,agricultural,24.22,13,29.7,1,344.9
277,Raigad,Energy,0,0,residential,14.32,1,69.9,0,100.0
257,Ahmedabad,Water,3,0,residential,19.78,3,18.5,0,160.0
105,Ahmedabad,Highways,4,0,commercial,32.64,3,54.3,0,148.2
141,Ahmedabad,Railways,1,0,commercial,49.76,4,40.7,1,126.7
222,Valsad,Railways,1,0,agricultural,13.16,8,74.3,1,120.9
177,Ahmedabad,Water,0,0,residential,45.11,4,13.8,0,83.4
142,Panna,Energy,5,1,residential,70.26,4,47.9,1,269.3
95,Valsad,Water,3,0,agricultural,55.98,7,90.4,0,123.0
123,Surat,Energy,0,0,commercial,44.11,5,71.7,0,119.5
290,Ahmedabad,Highways,9,1,commercial,47.42,2,59.3,1,316.1
64,Dankuni,Highways,0,0,commercial,75.73,1,11.4,0,66.7
60,Surat,Aviation,2,1,commercial,40.02,2,46.1,0,216.0
155,Raigad,Highways,0,0,agricultural,38.82,9,86.1,1,120.4
121,Ahmedabad,Aviation,3,1,commercial,78.33,4,74.9,1,243.3
180,Hooghly,Water,2,0,agricultural,60.02,14,60.9,0,196.1
112,Valsad,Water,1,0,agricultural,59.97,10,82.0,0,111.6
149,Thane,Railways,1,0,commercial,79.48,1,18.9,0,138.0
250,Sonnagar,Energy,8,1,residential,36.39,1,40.3,1,308.3
71,Valsad,Railways,8,1,residential,9.04,3,75.0,1,264.0
154,Sonnagar,Railways,0,0,residential,60.47,2,23.1,0,113.9
261,Hooghly,Aviation,0,0,commercial,55.01,5,75.9,0,167.7
60,Panna,Aviation,4,0,commercial,69.27,4,57.8,1,160.2
220,Panna,Highways,6,1,agricultural,46.48,12,56.9,1,301.7
97,Thane,Energy,0,0,residential,42.61,4,81.3,0,77.1
52,Panna,Highways,1,0,residential,20.09,2,13.3,0,63.1
169,Panna,Aviation,3,0,commercial,79.71,2,31.7,0,159.0
64,Hooghly,Industrial,3,0,residential,47.54,2,87.6,0,122.0
59,Hooghly,Highways,0,0,residential,70.21,1,56.2,0,108.8
252,Thane,Railways,0,0,commercial,77.67,5,53.7,0,129.3
250,Palghar,Railways,0,0,residential,11.37,4,88.9,1,129.9
276,Surat,Water,0,0,commercial,68.88,2,58.3,0,165.2
270,Palghar,Highways,4,0,residential,52.78,4,13.4,0,185.7
75,Surat,Aviation,3,0,agricultural,6.55,4,9.7,0,124.2
236,Ahmedabad,Industrial,0,0,residential,5.78,3,77.7,0,156.8
174,Raigad,Aviation,0,0,commercial,50.82,3,47.2,0,65.2
156,Hooghly,Industrial,3,0,residential,29.03,4,58.2,0,137.5
30,Gautam Buddha Nagar,Railways,1,0,agricultural,50.48,12,33.7,0,127.5
201,Ahmedabad,Railways,0,0,commercial,12.08,2,43.7,0,72.5
200,Ahmedabad,Water,0,0,agricultural,30.93,1,46.3,0,89.5
128,Dankuni,Energy,8,1,agricultural,40.98,7,82.1,1,340.5
